Season,2015 REF,WK,Performance,Mins,Gls,Ass,CS,GC,OG,PS,PM,Y,R,S,BP,ESP,TOT,Team,Name,Pos,Game
2014,378,24,234,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Tottenham,Lennon,M,Hull City 1 - 1 Tottenham: 01 Feb 15:00
2014,366,24,234,90,0,1,0,1,0,0,0,0,0,0,1,X,6,Tottenham,Rose,M,Hull City 1 - 1 Tottenham: 01 Feb 15:00
2014,382,24,234,90,1,0,0,1,0,0,0,0,0,0,3,X,10,Tottenham,Paulinho,M,Hull City 1 - 1 Tottenham: 01 Feb 15:00
2014,387,24,234,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Tottenham,Eriksen,M,Hull City 1 - 1 Tottenham: 01 Feb 15:00
2014,388,24,234,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Tottenham,Bentaleb,M,Hull City 1 - 1 Tottenham: 01 Feb 15:00
2014,392,24,234,89,0,0,0,1,0,0,0,0,0,0,0,X,2,Tottenham,Adebayor,F,Hull City 1 - 1 Tottenham: 01 Feb 15:00
2014,393,24,234,1,0,0,0,0,0,0,0,0,0,0,0,X,1,Tottenham,Kane,F,Hull City 1 - 1 Tottenham: 01 Feb 15:00
2014,394,24,234,90,0,0,0,1,0,0,0,1,0,0,0,X,1,Tottenham,Soldado,F,Hull City 1 - 1 Tottenham: 01 Feb 15:00
2014,395,24,235,90,0,0,0,1,0,0,0,0,0,3,0,X,3,Stoke City,Begovic,G,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,398,24,235,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Stoke City,Shawcross,D,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,400,24,235,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Stoke City,Wilson,D,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,401,24,235,90,0,0,0,1,0,0,0,1,0,0,0,X,1,Stoke City,Cameron,D,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,402,24,235,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Stoke City,Pieters,D,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,407,24,235,31,0,0,0,0,0,0,0,0,0,0,0,X,1,Stoke City,Ireland,M,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,224,24,235,19,0,0,0,0,0,0,0,0,0,0,0,X,1,Stoke City,Assaidi,M,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,408,24,235,90,2,0,0,1,0,0,0,0,0,0,3,X,15,Stoke City,Adam,M,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,409,24,235,82,0,0,0,1,0,0,0,0,0,0,0,X,2,Stoke City,Whelan,M,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,410,24,235,8,0,0,0,0,0,0,0,0,0,0,0,X,1,Stoke City,Palacios,M,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,411,24,235,59,0,1,0,1,0,0,0,1,0,0,0,X,3,Stoke City,Walters,M,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,417,24,235,71,0,1,0,1,0,0,0,0,0,0,0,X,5,Stoke City,Arnautovic,M,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,419,24,235,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Stoke City,Crouch,F,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,418,24,235,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Stoke City,Odemwingie,F,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,257,24,235,90,0,0,0,2,0,0,0,0,0,4,0,X,2,Man Utd,De Gea,G,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,259,24,235,90,0,0,0,2,0,0,0,0,0,0,0,X,1,Man Utd,Smalling,D,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,260,24,235,44,0,0,0,1,0,0,0,0,0,0,0,X,1,Man Utd,Jones,D,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,261,24,235,80,0,0,0,2,0,0,0,0,0,0,0,X,1,Man Utd,Rafael,D,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,,24,235,90,0,0,0,2,0,0,0,0,0,0,0,X,1,Man Utd,Evra,D,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,263,24,235,10,0,0,0,0,0,0,0,0,0,0,0,X,1,Man Utd,Evans,D,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,267,24,235,90,0,1,0,2,0,0,0,0,0,0,2,X,7,Man Utd,Mata,M,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,272,24,235,90,0,0,0,2,0,0,0,1,0,0,0,X,1,Man Utd,Carrick,M,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,274,24,235,90,0,0,0,2,0,0,0,0,0,0,0,X,2,Man Utd,Cleverley,M,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,275,24,235,90,0,0,0,2,0,0,0,0,0,0,0,X,2,Man Utd,Young,M,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,282,24,235,77,1,0,0,2,0,0,0,0,0,0,1,X,7,Man Utd,Van Persie,F,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,,24,235,13,0,0,0,0,0,0,0,0,0,0,0,X,1,Man Utd,Hernandez,F,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,284,24,235,90,0,0,0,2,0,0,0,1,0,0,0,X,1,Man Utd,Rooney,F,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,285,24,235,46,0,0,0,1,0,0,0,0,0,0,0,X,1,Man Utd,Welbeck,F,Stoke City 2 - 1 Man Utd: 01 Feb 15:00
2014,477,24,236,90,0,0,0,1,0,0,0,0,0,2,0,X,2,West Brom,Foster,G,West Brom 1 - 1 Liverpool: 02 Feb 13:30
2014,478,24,236,40,0,0,0,1,0,0,0,0,0,0,0,X,1,West Brom,Olsson,D,West Brom 1 - 1 Liverpool: 02 Feb 13:30
2014,428,24,236,90,0,0,0,1,0,0,0,0,0,0,0,X,2,West Brom,Jones,D,West Brom 1 - 1 Liverpool: 02 Feb 13:30
2014,479,24,236,90,0,0,0,1,0,0,0,0,0,0,0,X,2,West Brom,Mcauley,D,West Brom 1 - 1 Liverpool: 02 Feb 13:30
2014,,24,236,90,0,0,0,1,0,0,0,1,0,0,0,X,1,West Brom,Ridgewell,D,West Brom 1 - 1 Liverpool: 02 Feb 13:30
2014,,24,236,50,0,0,0,0,0,0,0,1,0,0,0,X,0,West Brom,Lugano,D,West Brom 1 - 1 Liverpool: 02 Feb 13:30
2014,488,24,236,15,0,0,0,0,0,0,0,0,0,0,0,X,1,West Brom,Dorrans,M,West Brom 1 - 1 Liverpool: 02 Feb 13:30
2014,491,24,236,90,0,0,0,1,0,0,0,1,0,0,0,X,1,West Brom,Mulumbu,M,West Brom 1 - 1 Liverpool: 02 Feb 13:30
2014,492,24,236,90,0,0,0,1,0,0,0,0,0,0,0,X,2,West Brom,Brunt,M,West Brom 1 - 1 Liverpool: 02 Feb 13:30
2014,493,24,236,90,0,0,0,1,0,0,0,1,0,0,0,X,1,West Brom,Yacob,M,West Brom 1 - 1 Liverpool: 02 Feb 13:30
2014,,24,236,90,0,0,0,1,0,0,0,0,0,0,0,X,2,West Brom,Gera,M,West Brom 1 - 1 Liverpool: 02 Feb 13:30
2014,495,24,236,27,1,0,0,0,0,0,0,0,0,0,2,X,7,West Brom,Anichebe,F,West Brom 1 - 1 Liverpool: 02 Feb 13:30
2014,,24,236,75,0,0,0,1,0,0,0,0,0,0,0,X,2,West Brom,Vydra,F,West Brom 1 - 1 Liverpool: 02 Feb 13:30
2014,496,24,236,63,0,0,0,1,0,0,0,0,0,0,0,X,2,West Brom,Berahino,F,West Brom 1 - 1 Liverpool: 02 Feb 13:30
2014,200,24,236,90,0,0,0,1,0,0,0,0,0,3,0,X,3,Liverpool,Mignolet,G,West Brom 1 - 1 Liverpool: 02 Feb 13:30
2014,201,24,236,17,0,0,0,0,0,0,0,0,0,0,0,X,1,Liverpool,Kelly,D,West Brom 1 - 1 Liverpool: 02 Feb 13:30
2014,203,24,236,90,0,0,0,1,0,0,0,0,0,0,1,X,3,Liverpool,Skrtel,D,West Brom 1 - 1 Liverpool: 02 Feb 13:30
2014,209,24,236,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Liverpool,Toure,D,West Brom 1 - 1 Liverpool: 02 Feb 13:30
2014,558,24,236,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Liverpool,Cissokho,D,West Brom 1 - 1 Liverpool: 02 Feb 13:30
2014,210,24,236,73,0,0,0,1,0,0,0,0,0,0,0,X,2,Liverpool,Flanagan,D,West Brom 1 - 1 Liverpool: 02 Feb 13:30
2014,214,24,236,90,0,0,0,1,0,0,0,1,0,0,0,X,1,Liverpool,Gerrard,M,West Brom 1 - 1 Liverpool: 02 Feb 13:30
2014,216,24,236,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Liverpool,Henderson,M,West Brom 1 - 1 Liverpool: 02 Feb 13:30
2014,217,24,236,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Liverpool,Sterling,M,West Brom 1 - 1 Liverpool: 02 Feb 13:30
2014,218,24,236,17,0,0,0,0,0,0,0,0,0,0,0,X,1,Liverpool,Allen,M,West Brom 1 - 1 Liverpool: 02 Feb 13:30
2014,219,24,236,73,0,0,0,1,0,0,0,0,0,0,0,X,2,Liverpool,Coutinho,M,West Brom 1 - 1 Liverpool: 02 Feb 13:30
2014,227,24,236,90,1,0,0,1,0,0,0,0,0,0,3,X,9,Liverpool,Sturridge,F,West Brom 1 - 1 Liverpool: 02 Feb 13:30
2014,,24,236,90,0,1,0,1,0,0,0,1,0,0,0,X,4,Liverpool,Suarez,F,West Brom 1 - 1 Liverpool: 02 Feb 13:30
2014,1,24,237,90,0,0,1,0,0,0,0,0,0,2,0,X,6,Arsenal,Szczesny,G,Arsenal 2 - 0 Crystal Palace: 02 Feb 16:00
2014,2,24,237,90,0,0,1,0,0,0,0,0,0,0,2,X,8,Arsenal,Koscielny,D,Arsenal 2 - 0 Crystal Palace: 02 Feb 16:00
2014,242,24,237,90,0,0,1,0,0,0,0,0,0,0,1,X,7,Arsenal,Sagna,D,Arsenal 2 - 0 Crystal Palace: 02 Feb 16:00
2014,4,24,237,7,0,0,0,0,0,0,0,0,0,0,0,X,1,Arsenal,Gibbs,D,Arsenal 2 - 0 Crystal Palace: 02 Feb 16:00
2014,6,24,237,90,0,0,1,0,0,0,0,1,0,0,0,X,5,Arsenal,Mertesacker,D,Arsenal 2 - 0 Crystal Palace: 02 Feb 16:00
2014,7,24,237,90,0,0,1,0,0,0,0,0,0,0,0,X,6,Arsenal,Monreal,D,Arsenal 2 - 0 Crystal Palace: 02 Feb 16:00
2014,13,24,237,19,0,0,0,0,0,0,0,0,0,0,0,X,1,Arsenal,Rosicky,M,Arsenal 2 - 0 Crystal Palace: 02 Feb 16:00
2014,14,24,237,90,0,0,1,0,0,0,0,0,0,0,0,X,3,Arsenal,Arteta,M,Arsenal 2 - 0 Crystal Palace: 02 Feb 16:00
2014,15,24,237,90,2,0,1,0,0,0,0,0,0,0,3,X,16,Arsenal,Chamberlain,M,Arsenal 2 - 0 Crystal Palace: 02 Feb 16:00
2014,16,24,237,90,0,1,1,0,0,0,0,0,0,0,0,X,6,Arsenal,Cazorla,M,Arsenal 2 - 0 Crystal Palace: 02 Feb 16:00
2014,21,24,237,83,0,0,1,0,0,0,0,0,0,0,0,X,3,Arsenal,Ozil,M,Arsenal 2 - 0 Crystal Palace: 02 Feb 16:00
2014,24,24,237,71,0,0,1,0,0,0,0,0,0,0,0,X,2,Arsenal,Podolski,F,Arsenal 2 - 0 Crystal Palace: 02 Feb 16:00
2014,25,24,237,83,0,1,1,0,0,0,0,0,0,0,0,X,5,Arsenal,Giroud,F,Arsenal 2 - 0 Crystal Palace: 02 Feb 16:00
2014,,24,237,7,0,0,0,0,0,0,0,0,0,0,0,X,1,Arsenal,Bendtner,F,Arsenal 2 - 0 Crystal Palace: 02 Feb 16:00
2014,104,24,237,90,0,0,0,2,0,0,0,0,0,4,0,X,2,Crystal Palace,Speroni,G,Arsenal 2 - 0 Crystal Palace: 02 Feb 16:00
2014,106,24,237,90,0,0,0,2,0,0,0,0,0,0,0,X,1,Crystal Palace,Ward,D,Arsenal 2 - 0 Crystal Palace: 02 Feb 16:00
2014,107,24,237,90,0,0,0,2,0,0,0,1,0,0,0,X,0,Crystal Palace,Delaney,D,Arsenal 2 - 0 Crystal Palace: 02 Feb 16:00
2014,,24,237,90,0,0,0,2,0,0,0,0,0,0,0,X,1,Crystal Palace,Gabbidon,D,Arsenal 2 - 0 Crystal Palace: 02 Feb 16:00
2014,,24,237,90,0,0,0,2,0,0,0,0,0,0,0,X,1,Crystal Palace,Parr,D,Arsenal 2 - 0 Crystal Palace: 02 Feb 16:00
2014,113,24,237,35,0,0,0,1,0,0,0,0,0,0,0,X,1,Crystal Palace,Bannan,M,Arsenal 2 - 0 Crystal Palace: 02 Feb 16:00
2014,114,24,237,90,0,0,0,2,0,0,0,0,0,0,0,X,2,Crystal Palace,Bolasie,M,Arsenal 2 - 0 Crystal Palace: 02 Feb 16:00
2014,,24,237,90,0,0,0,2,0,0,0,0,0,0,0,X,2,Crystal Palace,Dikgacoi,M,Arsenal 2 - 0 Crystal Palace: 02 Feb 16:00
2014,116,24,237,90,0,0,0,2,0,0,0,0,0,0,0,X,2,Crystal Palace,Jedinak,M,Arsenal 2 - 0 Crystal Palace: 02 Feb 16:00
2014,119,24,237,90,0,0,0,2,0,0,0,0,0,0,0,X,2,Crystal Palace,Puncheon,M,Arsenal 2 - 0 Crystal Palace: 02 Feb 16:00
2014,129,24,237,81,0,0,0,2,0,0,0,1,0,0,0,X,1,Crystal Palace,Chamakh,F,Arsenal 2 - 0 Crystal Palace: 02 Feb 16:00
2014,127,24,237,9,0,0,0,0,0,0,0,0,0,0,0,X,1,Crystal Palace,Gayle,F,Arsenal 2 - 0 Crystal Palace: 02 Feb 16:00
2014,,24,237,55,0,0,0,1,0,0,0,0,0,0,0,X,1,Crystal Palace,Jerome,F,Arsenal 2 - 0 Crystal Palace: 02 Feb 16:00
2014,231,24,238,90,0,0,0,1,0,0,0,0,0,5,0,X,3,Man City,Hart,G,Man City 0 - 1 Chelsea: 03 Feb 20:00
2014,233,24,238,90,0,0,0,1,0,0,0,1,0,0,0,X,1,Man City,Kolarov,D,Man City 0 - 1 Chelsea: 03 Feb 20:00
2014,235,24,238,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Man City,Zabaleta,D,Man City 0 - 1 Chelsea: 03 Feb 20:00
2014,236,24,238,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Man City,Kompany,D,Man City 0 - 1 Chelsea: 03 Feb 20:00
2014,239,24,238,90,0,0,0,1,0,0,0,1,0,0,0,X,1,Man City,Nastasic,D,Man City 0 - 1 Chelsea: 03 Feb 20:00
2014,241,24,238,90,0,0,0,1,0,0,0,1,0,0,0,X,1,Man City,Demichelis,D,Man City 0 - 1 Chelsea: 03 Feb 20:00
2014,245,24,238,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Man City,Silva,M,Man City 0 - 1 Chelsea: 03 Feb 20:00
2014,246,24,238,90,0,0,0,1,0,0,0,0,0,0,1,X,3,Man City,Yaya Toure,M,Man City 0 - 1 Chelsea: 03 Feb 20:00
2014,249,24,238,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Man City,Navas,M,Man City 0 - 1 Chelsea: 03 Feb 20:00
2014,253,24,238,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Man City,Dzeko,F,Man City 0 - 1 Chelsea: 03 Feb 20:00
2014,,24,238,56,0,0,0,1,0,0,0,0,0,0,0,X,1,Man City,Negredo,F,Man City 0 - 1 Chelsea: 03 Feb 20:00
2014,256,24,238,34,0,0,0,0,0,0,0,0,0,0,0,X,1,Man City,Jovetic,F,Man City 0 - 1 Chelsea: 03 Feb 20:00
2014,77,24,238,90,0,0,1,0,0,0,0,0,0,3,1,X,8,Chelsea,Cech,G,Man City 0 - 1 Chelsea: 03 Feb 20:00
2014,79,24,238,90,0,0,1,0,0,0,0,0,0,0,2,X,8,Chelsea,Cahill,D,Man City 0 - 1 Chelsea: 03 Feb 20:00
2014,,24,238,90,0,0,1,0,0,0,0,0,0,0,0,X,6,Chelsea,David Luiz,D,Man City 0 - 1 Chelsea: 03 Feb 20:00
2014,80,24,238,90,0,0,1,0,0,0,0,0,0,0,1,X,7,Chelsea,Terry,D,Man City 0 - 1 Chelsea: 03 Feb 20:00
2014,81,24,238,90,1,0,1,0,0,0,0,1,0,0,3,X,14,Chelsea,Ivanovic,D,Man City 0 - 1 Chelsea: 03 Feb 20:00
2014,82,24,238,90,0,0,1,0,0,0,0,0,0,0,1,X,7,Chelsea,Azpilicueta,D,Man City 0 - 1 Chelsea: 03 Feb 20:00
2014,86,24,238,90,0,1,1,0,0,0,0,0,0,0,0,X,6,Chelsea,Ramires,M,Man City 0 - 1 Chelsea: 03 Feb 20:00
2014,87,24,238,1,0,0,0,0,0,0,0,0,0,0,0,X,1,Chelsea,Mikel,M,Man City 0 - 1 Chelsea: 03 Feb 20:00
2014,89,24,238,90,0,0,1,0,0,0,0,0,0,0,0,X,3,Chelsea,Hazard,M,Man City 0 - 1 Chelsea: 03 Feb 20:00
2014,90,24,238,8,0,0,0,0,0,0,0,0,0,0,0,X,1,Chelsea,Oscar,M,Man City 0 - 1 Chelsea: 03 Feb 20:00
2014,94,24,238,90,0,0,1,0,0,0,0,1,0,0,0,X,2,Chelsea,Willian,M,Man City 0 - 1 Chelsea: 03 Feb 20:00
2014,95,24,238,90,0,0,1,0,0,0,0,1,0,0,0,X,2,Chelsea,Matic,M,Man City 0 - 1 Chelsea: 03 Feb 20:00
2014,,24,238,1,0,0,0,0,0,0,0,0,0,0,0,X,1,Chelsea,Ba,F,Man City 0 - 1 Chelsea: 03 Feb 20:00
2014,589,24,238,82,0,0,1,0,0,0,0,0,0,0,0,X,2,Chelsea,Eto'O,F,Man City 0 - 1 Chelsea: 03 Feb 20:00
2014,200,25,239,90,0,0,0,1,0,0,0,0,0,5,0,X,3,Liverpool,Mignolet,G,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,203,25,239,90,2,0,0,1,0,0,0,0,0,0,3,X,17,Liverpool,Skrtel,D,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,209,25,239,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Liverpool,Toure,D,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,558,25,239,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Liverpool,Cissokho,D,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,210,25,239,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Liverpool,Flanagan,D,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,214,25,239,75,0,2,0,1,0,0,0,0,0,0,1,X,9,Liverpool,Gerrard,M,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,216,25,239,90,0,0,0,1,0,0,0,1,0,0,0,X,1,Liverpool,Henderson,M,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,217,25,239,90,2,0,0,1,0,0,0,0,0,0,2,X,14,Liverpool,Sterling,M,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,218,25,239,25,0,0,0,1,0,0,0,0,0,0,0,X,1,Liverpool,Allen,M,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,219,25,239,90,0,1,0,1,0,0,0,0,0,0,0,X,5,Liverpool,Coutinho,M,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,220,25,239,15,0,0,0,0,0,0,0,0,0,0,0,X,1,Liverpool,Ibe,M,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,227,25,239,65,1,0,1,0,0,0,0,0,0,0,0,X,6,Liverpool,Sturridge,F,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,,25,239,85,0,1,0,1,0,0,0,0,0,0,0,X,5,Liverpool,Suarez,F,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,,25,239,5,0,0,0,0,0,0,0,0,0,0,0,X,1,Liverpool,Aspas,F,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,1,25,239,90,0,0,0,5,0,0,0,0,0,7,0,X,2,Arsenal,Szczesny,G,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,2,25,239,90,0,0,0,5,0,0,0,0,0,0,0,X,0,Arsenal,Koscielny,D,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,242,25,239,90,0,0,0,5,0,0,0,0,0,0,0,X,0,Arsenal,Sagna,D,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,4,25,239,30,0,0,0,0,0,0,0,0,0,0,0,X,1,Arsenal,Gibbs,D,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,6,25,239,90,0,0,0,5,0,0,0,0,0,0,0,X,0,Arsenal,Mertesacker,D,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,7,25,239,60,0,0,0,5,0,0,0,0,0,0,0,X,0,Arsenal,Monreal,D,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,10,25,239,90,0,0,0,5,0,0,0,1,0,0,0,X,1,Arsenal,Wilshere,M,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,13,25,239,30,0,0,0,0,0,0,0,0,0,0,0,X,1,Arsenal,Rosicky,M,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,14,25,239,90,1,0,0,5,0,0,0,0,0,0,0,X,7,Arsenal,Arteta,M,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,15,25,239,90,0,1,0,5,0,0,0,0,0,0,0,X,5,Arsenal,Chamberlain,M,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,16,25,239,90,0,0,0,5,0,0,0,0,0,0,0,X,2,Arsenal,Cazorla,M,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,21,25,239,60,0,0,0,5,0,0,0,0,0,0,0,X,2,Arsenal,Ozil,M,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,24,25,239,31,0,0,0,0,0,0,0,0,0,0,0,X,1,Arsenal,Podolski,F,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,25,25,239,59,0,0,0,5,0,0,0,1,0,0,0,X,0,Arsenal,Giroud,F,Liverpool 5 - 1 Arsenal: 08 Feb 12:45
2014,30,25,240,90,0,0,0,2,0,0,0,0,0,0,0,X,1,Aston Villa,Guzan,G,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,31,25,240,90,0,0,0,2,0,0,0,0,0,0,0,X,1,Aston Villa,Baker,D,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,32,25,240,90,0,0,0,2,0,0,0,0,0,0,0,X,1,Aston Villa,Clark,D,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,33,25,240,55,0,0,0,2,0,0,0,0,0,0,0,X,0,Aston Villa,Lowton,D,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,,25,240,17,0,0,0,0,0,0,0,0,0,0,0,X,1,Aston Villa,Bennett,D,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,84,25,240,73,0,0,0,2,0,0,0,0,0,0,0,X,1,Aston Villa,Bertrand,D,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,40,25,240,90,0,0,0,2,0,0,0,0,0,0,0,X,2,Aston Villa,Delph,M,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,194,25,240,35,0,0,0,0,0,0,0,0,0,0,0,X,1,Aston Villa,Albrighton,M,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,44,25,240,90,0,0,0,2,0,0,0,0,0,0,0,X,2,Aston Villa,Westwood,M,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,45,25,240,90,0,0,0,2,0,0,0,0,0,0,0,X,2,Aston Villa,Bacuna,M,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,52,25,240,90,0,0,0,2,0,0,0,0,0,0,0,X,2,Aston Villa,Agbonlahor,F,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,53,25,240,70,0,0,0,2,0,0,0,0,0,0,0,X,2,Aston Villa,Weimann,F,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,54,25,240,90,0,0,0,2,0,0,0,0,0,0,0,X,2,Aston Villa,Benteke,F,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,,25,240,20,0,0,0,0,0,0,0,0,0,0,0,X,1,Aston Villa,Holt,F,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,498,25,240,90,0,0,1,0,0,0,0,0,0,1,0,X,6,West Ham,Adrian,G,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,499,25,240,90,0,0,1,0,0,0,0,1,0,0,2,X,7,West Ham,Collins,D,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,501,25,240,17,0,0,0,0,0,0,0,0,0,0,0,X,1,West Ham,Reid,D,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,502,25,240,90,0,0,1,0,0,0,0,0,0,0,0,X,6,West Ham,Demel,D,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,504,25,240,90,0,0,1,0,0,0,0,0,0,0,1,X,7,West Ham,Tomkins,D,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,,25,240,90,0,0,1,0,0,0,0,0,0,0,1,X,7,West Ham,Mccartney,D,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,507,25,240,90,0,1,1,0,0,0,0,0,0,0,0,X,6,West Ham,Downing,M,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,71,25,240,90,0,0,1,0,0,0,0,1,0,0,0,X,2,West Ham,Taylor,M,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,508,25,240,90,0,0,1,0,0,0,0,0,0,0,0,X,3,West Ham,Noble,M,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,510,25,240,67,2,0,1,0,0,0,0,0,0,0,3,X,16,West Ham,Nolan,M,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,513,25,240,73,0,0,1,0,0,0,0,0,0,0,0,X,3,West Ham,Jarvis,M,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,,25,240,23,0,0,0,0,0,0,0,0,0,0,0,X,1,West Ham,Nocerino,M,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,520,25,240,45,0,0,0,0,0,0,0,0,0,0,0,X,1,West Ham,Cole,F,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,,25,240,45,0,0,0,0,0,0,0,0,0,0,0,X,1,West Ham,Borriello,F,Aston Villa 0 - 2 West Ham: 08 Feb 15:00
2014,77,25,241,90,0,0,1,0,0,0,0,0,0,6,0,X,8,Chelsea,Cech,G,Chelsea 3 - 0 Newcastle: 08 Feb 15:00
2014,79,25,241,90,0,0,1,0,0,0,0,0,0,0,0,X,6,Chelsea,Cahill,D,Chelsea 3 - 0 Newcastle: 08 Feb 15:00
2014,,25,241,90,0,0,1,0,0,0,0,0,0,0,0,X,6,Chelsea,David Luiz,D,Chelsea 3 - 0 Newcastle: 08 Feb 15:00
2014,81,25,241,90,0,1,1,0,0,0,0,0,0,0,2,X,11,Chelsea,Ivanovic,D,Chelsea 3 - 0 Newcastle: 08 Feb 15:00
